word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal
altogether,0.0,80,0,1.0,0.0,,
amaa,0.0,35,0,1.0,0.0,,
amadeus,0.0,101,0,1.0,0.0,,
amendments,0.0,94,0,1.0,0.0,5.6,3.58
america,0.0,110,0,1.0,0.0,,
amertek,0.0,67,0,1.0,0.0,,
among,0.0,336,0,1.0,0.0,,
angered,0.0,33,0,1.0,0.0,2.5,6.29
amount,0.0,27,0,1.0,0.0,5.25,3.44
amounted,0.0,80,0,1.0,0.0,5.25,3.44
amsterdam,0.0,35,0,1.0,0.0,,
amstutz,0.0,105,0,1.0,0.0,,
analyst,0.0,26,0,1.0,0.0,5.0,3.06
andres,0.0,104,0,1.0,0.0,,
aquire,0.0,112,0,1.0,0.0,,
arabia,0.0,99,0,1.0,0.0,,
alone,0.0,106,0,1.0,0.0,3.85,4.03
arbitragers,0.0,112,0,1.0,0.0,,
assumes,0.0,114,0,1.0,0.0,4.3,4.2
assuming,0.0,209,0,1.0,0.0,4.3,4.2
assumption,0.0,87,0,1.0,0.0,4.3,4.05
assurance,0.0,56,0,1.0,0.0,5.75,3.22
astin,0.0,101,0,1.0,0.0,,
atekf,0.0,64,0,1.0,0.0,,
atlc,0.0,92,0,1.0,0.0,,
attempt,0.0,63,0,1.0,0.0,5.9,4.71
attempts,0.0,112,0,1.0,0.0,5.9,4.71
attention,0.0,89,0,1.0,0.0,6.6,3.89
attracting,0.0,9,0,1.0,0.0,6.6,5.95
attraction,0.0,6,0,1.0,0.0,7.0,5.58
audit,0.0,104,0,1.0,0.0,2.9,6.1
augurs,0.0,46,0,1.0,0.0,,
august,0.0,134,0,1.0,0.0,,
association,0.0,267,0,1.0,0.0,5.5,3.58
associates,0.0,28,0,1.0,0.0,5.2,3.18
associated,0.0,41,0,1.0,0.0,5.2,3.18
arrival,0.0,116,0,1.0,0.0,6.65,3.84
arbitration,0.0,251,0,1.0,0.0,4.26,4.58
architectural,0.0,34,0,1.0,0.0,6.1,4.17
area,0.0,171,0,1.0,0.0,5.44,2.05
areas,0.0,60,0,1.0,0.0,5.44,2.05
argue,0.0,29,0,1.0,0.0,3.15,6.44
ariadne,0.0,114,0,1.0,0.0,,
article,0.0,22,0,1.0,0.0,5.68,3.42
assistance,0.0,115,0,1.2695652173913043,0.0,6.11,3.9
asahi,0.0,90,0,1.0,0.0,,
ash,0.0,21,0,1.0,0.0,,
asia,0.0,9,0,1.0,0.0,,
asian,0.0,12,0,1.0,0.0,,
ask,0.0,140,0,1.0,0.0,6.1,3.58
assets,0.0,111,0,1.0810810810810811,0.0,7.14,4.61
although,0.0,541,0,1.0,0.0,,
almost,0.0,161,0,1.0,0.0,,
authorisations,0.0,4,0,1.0,0.0,,
additives,0.0,111,0,1.0,0.0,,
acknowledged,0.0,90,0,1.0,0.0,6.35,2.68
acquire,0.0,101,0,1.0,0.0,5.5,4.79
acquires,0.0,53,0,1.0,0.0,5.5,4.79
acquiring,0.0,231,0,1.0,0.0,5.5,4.79
acquisitions,0.0,41,0,1.0,0.0,5.0,4.55
acquistion,0.0,26,0,1.0,0.0,,
across,0.0,64,0,1.0,0.0,,
acted,0.0,86,0,1.0,0.0,5.75,4.16
actions,0.0,44,0,1.0,0.0,6.12,6.15
active,0.0,36,0,1.0,0.0,6.55,5.65
actively,0.0,114,0,1.0,0.0,,
activity,0.0,153,0,1.0,0.0,6.3,5.05
actually,0.0,107,0,1.0,0.0,,
add,0.0,88,0,1.0,0.0,6.4,4.0
adding,0.0,82,0,1.0,0.0,6.4,4.0
achievement,0.0,23,0,1.0,0.0,7.31,5.89
accurate,0.0,64,0,1.0,0.0,7.32,3.62
accruing,0.0,138,0,1.0,0.0,,
accelerating,0.0,112,0,1.0,0.0,6.0,6.2
able,0.0,186,0,1.0,0.0,6.75,3.68
abroad,0.0,92,0,1.0,0.0,,
absb,0.0,50,0,1.0,0.0,,
absence,0.0,52,0,1.0,0.0,3.65,4.05
accelerate,0.0,33,0,1.0,0.0,6.0,6.2
accelerated,0.0,41,0,1.0,0.0,6.21,5.0
accept,0.0,98,0,1.0,0.0,6.59,2.74
accrual,0.0,74,0,1.5135135135135136,0.0,,
accepted,0.0,102,0,1.0,0.0,6.59,2.74
access,0.0,107,0,1.0,0.0,6.9,5.3
accompanying,0.0,52,0,1.0,0.0,5.35,3.67
according,0.0,128,0,1.0,0.0,,
accounting,0.0,67,0,1.0,0.0,4.42,3.5
accounts,0.0,34,0,1.0,0.0,5.29,3.8
addition,0.0,369,0,1.0,0.0,,
adelaide,0.0,14,0,1.0,0.0,,
allowed,0.0,158,0,1.0,0.0,6.17,3.0
adjust,0.0,64,0,1.0,0.0,5.8,3.0
ailing,0.0,8,0,1.0,0.0,2.95,4.32
aim,0.0,188,0,1.0,0.0,6.14,4.53
aimed,0.0,199,0,1.0,0.0,6.14,4.53
al,0.0,125,0,1.696,0.0,,
alan,0.0,116,0,1.0,0.0,,
alarm,0.0,14,0,1.0,0.0,3.63,6.85
alberta,0.0,101,0,1.0,0.0,,
alex,0.0,50,0,1.0,0.0,,
ali,0.0,87,0,1.0,0.0,,
alleged,0.0,49,0,1.0,0.0,3.45,5.1
allen,0.0,116,0,1.0,0.0,,
alliance,0.0,100,0,1.0,0.0,6.15,4.26
allocated,0.0,8,0,1.0,0.0,,
allocates,0.0,8,0,1.0,0.0,,
allocation,0.0,3,0,1.0,0.0,,
ahead,0.0,192,0,1.0,0.0,,
agreements,0.0,89,0,1.0,0.0,6.84,4.06
agree,0.0,107,0,1.0,0.0,7.11,3.55
affected,0.0,101,0,1.0396039603960396,0.0,5.65,3.65
advantage,0.0,37,0,1.0,0.0,6.75,4.25
advantages,0.0,103,0,1.0,0.0,6.75,4.25
adversarial,0.0,10,0,1.0,0.0,,
advertisement,0.0,1,0,1.0,0.0,4.3,3.89
advised,0.0,35,0,1.0,0.0,5.5,3.63
affair,0.0,69,0,1.0,0.0,2.68,5.4
affecting,0.0,96,0,1.0,0.0,5.65,3.65
ago,0.0,587,0,1.0,0.0,,
afternoon,0.0,37,0,1.0,0.0,6.6,3.63
afterwards,0.0,51,0,1.0,0.0,,
ag,0.0,21,0,1.0,0.0,,
agenda,0.0,66,0,1.0,0.0,5.25,4.0
aggregate,0.0,41,0,2.0,0.0,,
aggressive,0.0,27,0,1.0,0.0,3.18,6.47
austwhim,0.0,105,0,1.0,0.0,,
authorised,0.0,33,0,1.0,0.0,,
certain,0.0,244,0,1.0,0.0,6.18,2.89
c,0.0,201,0,1.2039800995024876,0.0,,
budget,0.0,166,0,1.0301204819277108,0.0,4.58,3.26
building,0.0,277,0,1.0,0.0,5.46,3.0
buildup,0.0,100,0,1.0,0.0,5.35,3.58
bulk,0.0,106,0,1.0,0.0,4.95,3.26
bullish,0.0,87,0,1.0,0.0,,
bundaberg,0.0,44,0,1.0,0.0,,
bundey,0.0,14,0,1.0,0.0,,
buoyant,0.0,39,0,1.0,0.0,,
bureau,0.0,20,0,1.0,0.0,4.7,3.4
burnell,0.0,59,0,1.0,0.0,,
businesses,0.0,258,0,1.0,0.0,5.53,3.89
button,0.0,98,0,1.7755102040816326,0.0,5.47,4.1
butyl,0.0,103,0,1.0,0.0,,
buyers,0.0,14,0,1.0,0.0,5.9,3.9
bwtr,0.0,112,0,1.0,0.0,,
bud,0.0,116,0,1.0,0.0,,
bt,0.0,52,0,1.0,0.0,,
brown,0.0,50,0,1.0,0.0,5.4,3.4
briefcase,0.0,90,0,1.0,0.0,5.2,3.47
breakdown,0.0,106,0,1.0,0.0,3.2,4.9
brewer,0.0,117,0,1.0,0.0,,
brewery,0.0,216,0,1.0,0.0,5.68,4.89
brewing,0.0,119,0,1.0,0.0,6.7,5.68
brian,0.0,2,0,1.0,0.0,,
brief,0.0,44,0,1.0,0.0,6.0,3.39
bright,0.0,36,0,1.0,0.0,6.8,4.83
brought,0.0,112,0,1.0,0.0,5.85,4.11
brings,0.0,99,0,1.0,0.0,5.85,4.11
brisbane,0.0,61,0,1.0,0.0,,
broke,0.0,109,0,1.0,0.0,5.3,4.95
broker,0.0,125,0,1.0,0.0,4.15,3.63
brokers,0.0,217,0,1.0,0.0,4.15,3.63
brothers,0.0,72,0,1.0,0.0,6.21,4.18
bybee,0.0,29,0,1.0,0.0,,
cabinet,0.0,60,0,1.6166666666666667,0.0,5.1,3.55
brands,0.0,90,0,1.0,0.0,4.95,2.89
calendar,0.0,531,0,1.0,0.0,5.53,2.89
cathode,0.0,49,0,1.0,0.0,,
cause,0.0,47,0,1.0,0.0,5.25,3.47
caused,0.0,146,0,1.0,0.0,5.25,3.47
cautious,0.0,53,0,1.0,0.0,6.15,3.83
cautiously,0.0,178,0,1.0,0.0,,
cax,0.0,71,0,1.0,0.0,,
cayb,0.0,62,0,1.0,0.0,,
cayuga,0.0,66,0,1.0,0.0,,
cbio,0.0,2,0,1.0,0.0,,
cci,0.0,52,0,1.0,0.0,,
cebu,0.0,99,0,1.0,0.0,,
central,0.0,532,0,1.193609022556391,0.0,5.25,3.42
centred,0.0,97,0,1.0,0.0,,
cents,0.0,103,0,1.0,0.0,5.42,3.8
century,0.0,12,0,1.0,0.0,5.52,3.11
cash,0.0,251,0,1.0,0.0,7.44,7.15
cases,0.0,59,0,1.9322033898305084,0.0,5.3,3.74
cartel,0.0,41,0,1.0,0.0,3.79,3.9
canadians,0.0,75,0,1.0,0.0,,
california,0.0,71,0,1.0845070422535212,0.0,,
call,0.0,293,0,1.0,0.0,6.15,3.21
calling,0.0,111,0,1.0,0.0,6.15,3.21
calls,0.0,115,0,1.0,0.0,6.15,3.21
calm,0.0,92,0,1.0,0.0,7.22,1.3
came,0.0,101,0,1.0,0.0,5.65,3.53
canberra,0.0,81,0,1.0,0.0,,
carrying,0.0,181,0,1.0,0.0,5.88,3.39
canned,0.0,114,0,1.0,0.0,4.3,3.1
capacity,0.0,202,0,1.0,0.0,5.14,3.6
capel,0.0,11,0,1.0,0.0,,
capitals,0.0,12,0,1.0,0.0,5.21,3.29
careful,0.0,8,0,1.0,0.0,6.55,3.05
carefully,0.0,71,0,1.0,0.0,,
breach,0.0,102,0,1.0,0.0,3.6,3.65
branch,0.0,248,0,1.1088709677419355,0.0,5.15,2.58
authorities,0.0,82,0,1.0,0.0,4.6,5.35
beginning,0.0,178,0,1.0,0.0,6.47,2.68
banca,0.0,73,0,1.0,0.0,,
bancorp,0.0,71,0,1.0,0.0,,
band,0.0,139,0,2.115107913669065,0.0,6.53,4.45
barred,0.0,102,0,1.0,0.0,5.17,4.57
barrel,0.0,248,0,1.0,0.0,4.84,3.5
barrels,0.0,76,0,1.0,0.0,4.84,3.5
barriers,0.0,144,0,1.0,0.0,4.32,4.47
barring,0.0,103,0,1.0,0.0,,
barwon,0.0,116,0,1.0,0.0,,
base,0.0,4,0,1.0,0.0,5.6,3.1
based,0.0,488,0,1.0,0.0,5.6,3.1
bashaw,0.0,73,0,2.589041095890411,0.0,,
basis,0.0,215,0,1.0,0.0,5.45,2.47
beans,0.0,152,0,1.0,0.0,5.94,3.0
become,0.0,62,0,1.0,0.0,6.2,3.58
balances,0.0,87,0,1.0,0.0,6.63,3.75
balance,0.0,18,0,1.0,0.0,6.63,3.75
badly,0.0,95,0,1.0,0.0,,
averaged,0.0,1,0,1.0,0.0,4.89,3.44
authorized,0.0,41,0,1.0,0.0,5.37,4.17
autumn,0.0,103,0,1.0,0.0,7.2,3.32
auxt,0.0,1,0,1.0,0.0,,
auxton,0.0,1,0,4.0,0.0,,
availability,0.0,105,0,1.0,0.0,5.7,4.37
available,0.0,338,0,1.0,0.0,6.8,3.78
avoiding,0.0,167,0,1.0,0.0,4.2,3.44
bad,0.0,133,0,1.0,0.0,3.11,4.58
avowed,0.0,103,0,1.0,0.0,,
awaiting,0.0,69,0,1.0,0.0,5.26,2.68
award,0.0,92,0,1.0,0.0,7.85,5.89
aware,0.0,16,0,1.0,0.0,6.8,4.7
away,0.0,189,0,1.0,0.0,,
backed,0.0,85,0,1.0,0.0,4.8,2.39
beds,0.0,34,0,1.0,0.0,7.22,2.85
belgium,0.0,8,0,1.0,0.0,,
bpd,0.0,83,0,1.9518072289156627,0.0,,
believe,0.0,110,0,1.0,0.0,7.0,3.53
block,0.0,247,0,1.0,0.0,4.42,4.25
blue,0.0,106,0,1.0,0.0,6.37,3.37
blunt,0.0,65,0,1.0,0.0,4.56,4.7
boards,0.0,91,0,1.0,0.0,5.38,3.5
bob,0.0,94,0,1.0,0.0,,
bodes,0.0,56,0,1.0,0.0,4.68,4.11
bold,0.0,24,0,1.0,0.0,6.68,5.1
bona,0.0,93,0,1.0,0.0,,
bonds,0.0,122,0,1.0,0.0,,
boost,0.0,550,0,1.0,0.0,6.37,4.95
boosted,0.0,63,0,1.0,0.0,6.37,4.95
boosting,0.0,116,0,1.0,0.0,6.37,4.95
boosts,0.0,157,0,1.0,0.0,6.37,4.95
bottoming,0.0,47,0,1.0,0.0,3.56,3.3
bought,0.0,139,0,1.6762589928057554,0.0,6.8,4.53
blla,0.0,108,0,1.0,0.0,,
blamed,0.0,111,0,1.0,0.0,2.59,4.9
blame,0.0,95,0,1.0,0.0,2.59,4.9
beverage,0.0,116,0,1.0,0.0,7.21,3.3
believed,0.0,180,0,1.0,0.0,7.0,3.53
benchmark,0.0,58,0,1.0,0.0,,
benefited,0.0,104,0,1.0,0.0,6.87,3.31
benefits,0.0,17,0,1.0,0.0,6.87,3.31
benefitted,0.0,89,0,1.0,0.0,6.87,3.31
benson,0.0,20,0,1.0,0.0,,
bidders,0.0,116,0,1.0,0.0,5.53,3.63
bjoern,0.0,84,0,1.0,0.0,,
bidding,0.0,45,0,1.0,0.0,5.4,5.1
bids,0.0,8,0,1.0,0.0,5.15,3.85
big,0.0,28,0,1.0,0.0,5.8,4.16
biggest,0.0,215,0,1.0,0.0,5.8,4.16
biotech,0.0,71,0,1.0,0.0,,
biotechnology,0.0,6,0,1.0,0.0,,
element,0.0,89,0,1.0,0.0,5.4,3.58
elements,0.0,61,0,1.0,0.0,5.4,3.58
eligible,0.0,7,0,1.0,0.0,6.52,5.0
k,0.0,266,0,1.0,0.0,,
johnstown,0.0,50,0,1.0,0.0,,
joined,0.0,117,0,1.0,0.0,6.22,3.85
joins,0.0,118,0,1.0,0.0,6.22,3.85
joint,0.0,135,0,1.0,0.0,5.3,4.5
journal,0.0,120,0,1.0,0.0,5.96,3.27
journalists,0.0,100,0,1.0,0.0,5.3,4.15
jpm,0.0,16,0,1.0,0.0,,
jsbk,0.0,45,0,1.0,0.0,,
judgment,0.0,19,0,1.0,0.0,4.65,4.55
juice,0.0,101,0,1.0,0.0,7.16,4.6
juices,0.0,157,0,1.0,0.0,7.16,4.6
jump,0.0,112,0,1.0,0.0,6.33,5.2
jumping,0.0,18,0,1.0,0.0,6.33,5.2
jumps,0.0,99,0,1.0,0.0,6.33,5.2
june,0.0,429,0,1.0,0.0,,
johnston,0.0,93,0,1.0,0.0,,
john,0.0,81,0,1.0,0.0,,
jewelry,0.0,31,0,1.0,0.0,7.1,3.74
jacksons,0.0,117,0,1.0,0.0,,
ita,0.0,8,0,3.0,0.0,,
italian,0.0,51,0,1.0,0.0,,
italy,0.0,44,0,1.0,0.0,,
items,0.0,106,0,1.0,0.0,5.54,3.0
iu,0.0,71,0,1.0,0.0,,
ixl,0.0,117,0,1.0,0.0,,
james,0.0,11,0,1.0,0.0,,
jewellery,0.0,113,0,1.0,0.0,,
jan,0.0,43,0,1.0,0.0,,
january,0.0,322,0,1.0,0.0,,
janunary,0.0,116,0,1.0,0.0,,
jard,0.0,104,0,1.0,0.0,,
jax,0.0,97,0,1.0,0.0,,
je,0.0,80,0,1.0,0.0,,
junior,0.0,115,0,1.0,0.0,5.25,4.15
karl,0.0,122,0,1.0,0.0,,
isum,0.0,52,0,1.0,0.0,,
kato,0.0,115,0,1.0,0.0,,
knowing,0.0,113,0,1.0,0.0,6.7,3.05
known,0.0,176,0,1.0,0.0,6.7,3.05
koh,0.0,10,0,1.0,0.0,,
korean,0.0,43,0,1.0,0.0,,
kuwaiti,0.0,41,0,1.0,0.0,,
la,0.0,53,0,1.849056603773585,0.0,,
labour,0.0,170,0,1.0,0.0,,
lack,0.0,96,0,1.0,0.0,3.68,2.28
laid,0.0,95,0,1.0,0.0,6.35,3.7
lanka,0.0,80,0,1.0,0.0,,
lapse,0.0,8,0,1.0,0.0,4.35,2.79
large,0.0,134,0,1.0,0.0,5.45,5.35
largely,0.0,93,0,1.0,0.0,,
late,0.0,108,0,1.0,0.0,3.35,5.95
later,0.0,600,0,1.0,0.0,,
know,0.0,127,0,1.0,0.0,6.7,3.05
kms,0.0,14,0,1.0,0.0,,
kleinwort,0.0,21,0,1.0,0.0,,
ketchup,0.0,100,0,1.0,0.0,5.97,3.44
keen,0.0,57,0,1.0,0.0,6.53,3.33
keep,0.0,186,0,1.0,0.0,6.5,3.47
keidanren,0.0,83,0,1.0,0.0,,
kembla,0.0,169,0,1.0,0.0,,
kept,0.0,114,0,1.0,0.0,6.5,3.47
kerosene,0.0,64,0,1.0,0.0,3.79,4.0
key,0.0,187,0,1.0,0.0,6.21,3.9
kl,0.0,104,0,1.0,0.0,,
khalifa,0.0,87,0,1.0,0.0,,
kilolitres,0.0,104,0,1.0,0.0,,
kilos,0.0,104,0,1.0,0.0,4.4,3.26
kilowatt,0.0,109,0,1.0,0.0,,
kim,0.0,157,0,1.6369426751592357,0.0,,
kind,0.0,211,0,1.0,0.0,7.82,3.1
isuzu,0.0,50,0,1.96,0.0,,
issuing,0.0,103,0,1.0,0.0,3.95,4.55
latin,0.0,103,0,1.0,0.0,,
iniziativa,0.0,86,0,1.0,0.0,,
increasingly,0.0,84,0,1.0,0.0,,
incurring,0.0,101,0,1.0,0.0,4.8,3.76
indicating,0.0,102,0,1.0,0.0,4.95,3.35
indication,0.0,97,0,1.0,0.0,5.0,3.94
indicative,0.0,32,0,1.0,0.0,4.7,3.79
individuals,0.0,143,0,1.0,0.0,6.26,3.61
industrialized,0.0,4,0,1.0,0.0,,
infant,0.0,103,0,1.0,0.0,6.65,3.89
inflict,0.0,12,0,1.0,0.0,3.47,3.95
informal,0.0,12,0,1.0,0.0,5.21,3.32
infusion,0.0,90,0,1.0,0.0,,
ingot,0.0,4,0,1.0,0.0,,
ingots,0.0,29,0,1.0,0.0,,
initial,0.0,136,0,1.0,0.0,5.45,4.21
initially,0.0,23,0,1.0,0.0,,
increasing,0.0,77,0,1.0,0.0,,
increases,0.0,66,0,1.0,0.0,5.9,5.0
increased,0.0,347,0,1.043227665706052,0.0,,
improvement,0.0,260,0,1.0,0.0,6.55,4.79
impact,0.0,113,0,1.0,0.0,5.7,5.58
importance,0.0,70,0,1.0,0.0,6.21,4.26
important,0.0,296,0,1.0,0.0,6.8,5.0
impose,0.0,216,0,1.0,0.0,3.85,5.15
imposed,0.0,168,0,1.0,0.0,3.85,5.15
imposition,0.0,108,0,1.0,0.0,3.29,3.67
inadequate,0.0,112,0,1.0,0.0,2.65,4.12
increase,0.0,758,0,1.0303430079155673,0.0,5.9,5.0
inches,0.0,59,0,1.0,0.0,5.4,3.11
include,0.0,301,0,1.0,0.0,6.47,3.16
included,0.0,15,0,1.0,0.0,6.47,3.16
includes,0.0,69,0,1.0,0.0,6.47,3.16
incoming,0.0,97,0,1.0,0.0,5.5,4.42
incorrect,0.0,92,0,1.0,0.0,3.0,3.52
initiatives,0.0,11,0,1.0,0.0,6.5,4.0
injunction,0.0,136,0,1.0,0.0,3.95,4.5
issued,0.0,354,0,1.0,0.0,3.95,4.55
inquiries,0.0,16,0,1.0,0.0,5.19,3.74
introduce,0.0,192,0,1.0,0.0,5.8,4.55
introduced,0.0,210,0,1.0,0.0,5.8,4.55
introduction,0.0,108,0,1.0,0.0,5.9,3.63
inventories,0.0,91,0,1.0,0.0,5.11,3.78
invest,0.0,79,0,1.0,0.0,6.05,4.06
invested,0.0,22,0,1.0,0.0,6.05,4.06
investigate,0.0,104,0,1.0,0.0,5.68,4.53
investigations,0.0,31,0,1.0,0.0,4.25,5.7
investments,0.0,56,0,1.0,0.0,5.3,4.94
involved,0.0,90,0,1.0,0.0,5.53,3.58
involvement,0.0,92,0,1.0,0.0,5.89,3.38
inzi,0.0,87,0,1.0,0.0,,
iran,0.0,38,0,1.0,0.0,,
iraq,0.0,38,0,1.0,0.0,,
island,0.0,98,0,1.0,0.0,7.65,4.25
interview,0.0,131,0,1.0,0.0,5.05,6.35
intervenes,0.0,33,0,1.0,0.0,5.21,4.76
intervened,0.0,22,0,1.0,0.0,5.21,4.76
insurer,0.0,52,0,1.0,0.0,,
insists,0.0,45,0,1.0,0.0,4.33,5.11
instead,0.0,115,0,1.0,0.0,,
institute,0.0,174,0,1.0,0.0,4.95,3.32
instrument,0.0,71,0,1.0,0.0,6.62,3.95
instruments,0.0,50,0,1.0,0.0,6.62,3.95
insure,0.0,111,0,1.0,0.0,5.67,3.7
insures,0.0,94,0,1.0,0.0,5.67,3.7
interpreted,0.0,10,0,1.0,0.0,5.37,4.47
insuring,0.0,116,0,1.0,0.0,5.67,3.7
intended,0.0,240,0,1.0,0.0,5.75,3.71
intentions,0.0,115,0,1.0,0.0,5.55,4.0
interests,0.0,100,0,1.0,0.0,6.69,4.49
interim,0.0,83,0,1.0,0.0,4.84,3.75
internal,0.0,104,0,1.0,0.0,5.24,4.05
latest,0.0,163,0,1.0,0.0,3.35,5.95
launched,0.0,222,0,1.0,0.0,6.4,5.1
elimination,0.0,96,0,1.0,0.0,3.8,3.21
medium,0.0,119,0,1.3697478991596639,0.0,4.85,3.0
marketer,0.0,57,0,1.0,0.0,,
marketing,0.0,209,0,1.0,0.0,4.95,4.22
massive,0.0,124,0,1.0,0.0,5.15,5.6
matsushita,0.0,9,0,1.0,0.0,,
matures,0.0,115,0,1.0,0.0,6.19,3.53
maturing,0.0,97,0,1.0,0.0,,
mayfair,0.0,8,0,1.0,0.0,,
mc,0.0,3,0,1.0,0.0,,
mea,0.0,33,0,1.0,0.0,,
meant,0.0,112,0,1.0,0.0,2.21,4.58
meanwhile,0.0,291,0,1.0,0.0,,
measure,0.0,105,0,1.0,0.0,5.35,3.79
measured,0.0,64,0,1.0,0.0,5.35,3.79
mechanisms,0.0,90,0,1.0,0.0,4.8,3.89
media,0.0,98,0,1.0,0.0,4.85,3.0
marked,0.0,144,0,1.0,0.0,,
margins,0.0,115,0,1.0,0.0,4.75,3.7
many,0.0,131,0,1.0,0.0,,
man,0.0,100,0,1.0,0.0,5.35,4.43
majority,0.0,9,0,1.0,0.0,5.1,4.21
maker,0.0,116,0,1.0,0.0,5.83,4.18
makers,0.0,107,0,1.0,0.0,5.83,4.18
makes,0.0,61,0,1.0,0.0,6.2,3.42
making,0.0,211,0,1.0,0.0,6.2,3.42
makoto,0.0,205,0,1.0,0.0,,
manager,0.0,77,0,1.0,0.0,4.85,4.15
manufacturing,0.0,147,0,1.0,0.0,4.81,3.76
managing,0.0,33,0,1.0,0.0,,
manhattan,0.0,113,0,1.0,0.0,,
manila,0.0,106,0,1.0,0.0,,
manoeuvres,0.0,103,0,1.0,0.0,,
manufacturer,0.0,18,0,1.0,0.0,4.09,3.68
manufacturers,0.0,143,0,1.0,0.0,4.09,3.68
mediator,0.0,68,0,1.0,0.0,,
meeting,0.0,264,0,1.0,0.0,4.5,3.68
maintain,0.0,300,0,1.0,0.0,6.35,2.47
meiko,0.0,73,0,1.0,0.0,,
meyer,0.0,25,0,1.0,0.0,,
mi,0.0,91,0,2.5824175824175826,0.0,,
michael,0.0,336,0,1.0,0.0,,
mid,0.0,16,0,1.0,0.0,5.09,2.68
middle,0.0,81,0,1.0,0.0,5.41,2.74
mines,0.0,158,0,1.0,0.0,,
minimum,0.0,39,0,1.0,0.0,4.8,3.32
ministers,0.0,77,0,1.0,0.0,5.0,3.63
minority,0.0,174,0,1.0,0.0,4.75,3.5
miscellaneous,0.0,95,0,1.0,0.0,5.6,3.95
mistake,0.0,111,0,1.0,0.0,3.0,5.1
mn,0.0,294,0,1.0,0.0,,
mnra,0.0,76,0,1.0,0.0,,
models,0.0,73,0,1.0,0.0,6.32,3.9
moisture,0.0,80,0,1.4,0.0,5.5,4.53
mexico,0.0,103,0,1.0,0.0,,
metropolitan,0.0,28,0,1.0,0.0,5.74,4.44
methyl,0.0,104,0,1.0,0.0,,
merchant,0.0,114,0,1.0,0.0,5.35,3.68
melbourne,0.0,120,0,1.0,0.0,,
member,0.0,53,0,1.0,0.0,6.3,3.47
membership,0.0,81,0,1.0,0.0,5.95,4.6
memorandum,0.0,99,0,1.0,0.0,4.52,3.67
mentioned,0.0,84,0,1.0,0.0,5.47,2.53
mercantile,0.0,117,0,1.0,0.0,,
merchanting,0.0,47,0,1.0,0.0,,
methods,0.0,111,0,1.0,0.0,5.23,3.83
merge,0.0,64,0,1.921875,0.0,4.95,3.65
merged,0.0,9,0,1.0,0.0,4.95,3.65
merger,0.0,109,0,1.2293577981651376,0.0,4.15,4.0
meta,0.0,86,0,1.0,0.0,,
metal,0.0,4,0,2.0,0.0,5.05,3.47
method,0.0,36,0,1.0,0.0,5.23,3.83
maize,0.0,118,0,1.0,0.0,,
mainly,0.0,341,0,1.0,0.0,,
law,0.0,92,0,1.0,0.0,4.45,3.39
limit,0.0,199,0,1.0,0.0,4.55,4.16
lehman,0.0,73,0,1.0,0.0,,
lenders,0.0,112,0,1.0,0.0,,
lending,0.0,30,0,1.0,0.0,4.95,3.29
less,0.0,259,0,1.0,0.0,5.9,3.89
level,0.0,311,0,1.1221864951768488,0.0,5.71,2.21
lfdi,0.0,55,0,1.0,0.0,,
li,0.0,103,0,1.0,0.0,,
liberal,0.0,140,0,1.0,0.0,,
liberalisation,0.0,148,0,1.0,0.0,,
liberalise,0.0,39,0,1.0,0.0,,
licences,0.0,96,0,1.0,0.0,,
life,0.0,35,0,1.0,0.0,6.72,5.95
lifeline,0.0,38,0,1.0,0.0,5.9,3.95
lift,0.0,97,0,1.0,0.0,5.2,4.9
lifted,0.0,188,0,1.0,0.0,5.2,4.9
legality,0.0,104,0,1.0,0.0,,
legal,0.0,12,0,1.0,0.0,5.05,3.35
left,0.0,271,0,1.0,0.0,4.45,4.37
leach,0.0,10,0,1.0,0.0,,
lawrence,0.0,32,0,1.0,0.0,,
laws,0.0,175,0,1.0,0.0,4.45,3.39
lawsuits,0.0,102,0,1.803921568627451,0.0,2.95,5.39
laying,0.0,95,0,1.0,0.0,6.35,3.7
lb,0.0,61,0,1.0,0.0,,
ldp,0.0,77,0,3.324675324675325,0.0,,
leading,0.0,321,0,1.0,0.0,5.71,3.89
leeway,0.0,45,0,1.0,0.0,5.26,3.61
lean,0.0,79,0,1.0,0.0,6.35,3.37
least,0.0,156,0,1.0,0.0,5.9,3.89
leave,0.0,106,0,1.0,0.0,4.45,4.37
leaves,0.0,102,0,1.0,0.0,4.45,4.37
led,0.0,115,0,1.0,0.0,5.71,3.89
leduc,0.0,60,0,1.0,0.0,,
ability,0.0,50,0,1.0,0.0,7.11,4.74
limited,0.0,106,0,1.0,0.0,,
main,0.0,205,0,1.0,0.0,5.35,4.1
limits,0.0,218,0,1.0,0.0,4.55,4.16
looking,0.0,39,0,1.0,0.0,5.85,3.95
looks,0.0,85,0,1.0,0.0,5.85,3.95
lose,0.0,168,0,1.0,0.0,3.7,5.11
loses,0.0,45,0,1.0,0.0,3.7,5.11
losses,0.0,350,0,1.0,0.0,2.47,5.2
lot,0.0,15,0,1.0,0.0,,
lots,0.0,80,0,1.0,0.0,,
lowered,0.0,99,0,1.0,0.0,,
lucrative,0.0,24,0,1.0,0.0,6.7,5.32
lyng,0.0,22,0,1.0,0.0,,
lyon,0.0,35,0,1.0,0.0,,
