word,recall_probability,count,recalls,avg_frequency,need_odds
rubbermaid,0.0049261083743842365,203,1,1.9852216748768472,0.0049504950495049506
stagnated,0.0049261083743842365,203,1,1.6009852216748768,0.0049504950495049506
inclusion,0.0049261083743842365,203,1,1.6108374384236452,0.0049504950495049506
deficit,0.004899292324442025,1837,9,1.83886771910724,0.0049234135667396055
interest,0.004890604890604891,3885,19,1.8054054054054054,0.004914640455250905
cut,0.004881025015253203,1639,8,1.5741305674191581,0.004904966278356836
rules,0.004878048780487805,205,1,1.8682926829268294,0.004901960784313725
microchip,0.004878048780487805,205,1,1.7853658536585366,0.004901960784313725
strengthening,0.004878048780487805,205,1,1.4341463414634146,0.004901960784313725
capacity,0.0048638132295719845,1028,5,1.4747081712062258,0.004887585532746823
may,0.004856333468231485,4942,24,1.8783893160663698,0.004880032533550223
reagan,0.0048543689320388345,412,2,2.0,0.004878048780487805
harvesting,0.004830917874396135,207,1,1.251207729468599,0.0048543689320388345
productive,0.004807692307692308,208,1,1.0384615384615385,0.004830917874396135
united,0.004801097393689987,2916,14,1.5113168724279835,0.004824259131633356
six,0.0047789725209080045,2511,12,1.7733970529669454,0.004801920768307323
speculation,0.00477326968973747,419,2,1.4534606205250598,0.004796163069544365
shareholders,0.004766031195840554,2308,11,1.891681109185442,0.004788855028297779
southeast,0.004761904761904762,210,1,1.9,0.004784688995215312
marks,0.004724409448818898,635,3,1.9811023622047244,0.004746835443037975
kato,0.0047169811320754715,212,1,1.009433962264151,0.004739336492890996
south,0.004700352526439483,1702,8,1.6104582843713278,0.004722550177095631
celltronics,0.004694835680751174,213,1,1.9389671361502347,0.0047169811320754715
sales,0.004686834256497656,4694,22,1.716020451640392,0.004708904109589041
inflation,0.0046816479400749065,1068,5,1.5524344569288389,0.004703668861712135
tradevest,0.004672897196261682,214,1,1.9299065420560748,0.004694835680751173
volatile,0.004672897196261682,214,1,1.3738317757009346,0.004694835680751173
foreign,0.004657661853749418,4294,20,1.7498835584536563,0.004679457182966776
tanaka,0.004651162790697674,215,1,1.8976744186046512,0.004672897196261682
last,0.004650107746399002,8817,41,1.6157423159804922,0.0046718322698268006
brands,0.004645760743321719,861,4,2.3147502903600463,0.004667444574095682
alarm,0.004629629629629629,216,1,1.7361111111111112,0.004651162790697674
raybestos,0.004629629629629629,216,1,1.9444444444444444,0.004651162790697674
cra,0.004618937644341801,433,2,1.8914549653579678,0.004640371229698376
fidelcor,0.004608294930875576,217,1,1.9493087557603688,0.004629629629629629
vermin,0.004608294930875576,217,1,1.9078341013824884,0.004629629629629629
realty,0.004608294930875576,217,1,1.9585253456221199,0.004629629629629629
brazilian,0.004608294930875576,434,2,1.794930875576037,0.004629629629629629
loans,0.004599816007359705,1087,5,1.859245630174793,0.004621072088724584
amount,0.004597701149425287,435,2,1.271264367816092,0.004618937644341801
dispute,0.0045871559633027525,1090,5,1.818348623853211,0.004608294930875576
council,0.004578754578754579,1092,5,1.6620879120879122,0.004599816007359705
business,0.004576659038901602,2622,12,1.979023646071701,0.004597701149425287
raytech,0.0045662100456621,219,1,1.9452054794520548,0.004587155963302752
predict,0.004545454545454545,220,1,1.6636363636363636,0.0045662100456621
government,0.004532064355313846,4413,20,1.5955132562882393,0.004552697473252903
recovery,0.004524886877828055,221,1,1.1990950226244343,0.004545454545454546
gaming,0.004524886877828055,221,1,1.9411764705882353,0.004545454545454546
problem,0.004511278195488722,665,3,1.344360902255639,0.004531722054380665
price,0.004508566275924256,4436,20,1.9093778178539225,0.004528985507246376
monobloc,0.0045045045045045045,222,1,1.9189189189189189,0.004524886877828054
enforced,0.0045045045045045045,222,1,1.8873873873873874,0.004524886877828054
slower,0.0045045045045045045,222,1,2.184684684684685,0.004524886877828054
force,0.0045045045045045045,222,1,1.6891891891891893,0.004524886877828054
plant,0.00450112528132033,1333,6,1.9444861215303826,0.004521477015825169
keswick,0.004484304932735426,223,1,1.8295964125560538,0.0045045045045045045
importers,0.004484304932735426,223,1,1.946188340807175,0.0045045045045045045
agriculture,0.004480286738351254,2232,10,1.7979390681003584,0.0045004500450045
date,0.004464285714285714,448,2,1.3772321428571428,0.004484304932735426
jovanovich,0.004464285714285714,224,1,1.8125,0.004484304932735426
earnings,0.004456327985739751,3366,15,1.8101604278074865,0.0044762757385854975
yen,0.004456327985739751,1122,5,1.750445632798574,0.0044762757385854975
trust,0.004454342984409799,898,4,1.7761692650334076,0.0044742729306487695
split,0.004449388209121246,899,4,2.6662958843159066,0.004469273743016759
naval,0.0044444444444444444,225,1,1.9466666666666668,0.004464285714285714
brace,0.0044444444444444444,225,1,1.808888888888889,0.004464285714285714
unfavourable,0.0044444444444444444,225,1,1.92,0.004464285714285714
envases,0.0044444444444444444,225,1,1.88,0.004464285714285714
button,0.004424778761061947,226,1,1.8761061946902655,0.0044444444444444444
stewart,0.004424778761061947,226,1,1.6327433628318584,0.0044444444444444444
stevenson,0.004424778761061947,226,1,1.6327433628318584,0.0044444444444444444
malpractice,0.004424778761061947,226,1,1.9557522123893805,0.0044444444444444444
carryforwards,0.004405286343612335,227,1,1.9427312775330396,0.004424778761061948
armen,0.004405286343612335,227,1,1.8105726872246697,0.004424778761061948
flexibility,0.004405286343612335,227,1,1.0176211453744493,0.004424778761061948
faction,0.004405286343612335,227,1,1.8061674008810573,0.004424778761061948
zero,0.004395604395604396,910,4,1.865934065934066,0.004415011037527594
distribution,0.004393673110720563,1138,5,1.639718804920914,0.0044130626654898504
sixth,0.0043859649122807015,228,1,1.0964912280701755,0.004405286343612334
reserves,0.0043821209465381246,1141,5,1.63102541630149,0.0044014084507042256
philippines,0.00437636761487965,457,2,1.363238512035011,0.004395604395604396
margin,0.004366812227074236,458,2,1.8187772925764192,0.0043859649122807015
bars,0.004366812227074236,229,1,1.9475982532751093,0.0043859649122807015
nuclear,0.004366812227074236,229,1,1.9737991266375545,0.0043859649122807015
rumours,0.004347826086956522,230,1,1.7739130434782608,0.004366812227074236
message,0.004347826086956522,230,1,1.9173913043478261,0.004366812227074236
postal,0.004347826086956522,230,1,1.8130434782608695,0.004366812227074236
nat,0.004347826086956522,230,1,1.9,0.004366812227074236
revs,0.00434449271658574,3913,17,1.8366981855353948,0.004363449691991786
former,0.004335260115606936,692,3,1.7557803468208093,0.0043541364296081275
penetration,0.004329004329004329,231,1,1.7922077922077921,0.004347826086956522
qualified,0.004329004329004329,231,1,1.9393939393939394,0.004347826086956522
zambian,0.004329004329004329,231,1,1.7402597402597402,0.004347826086956522
shelf,0.004329004329004329,231,1,1.852813852813853,0.004347826086956522
development,0.004323656578134651,1619,7,1.579987646695491,0.0043424317617866
canadian,0.0043206913106096975,2083,9,1.812289966394623,0.004339440694310511
usda,0.004314994606256742,927,4,1.6893203883495145,0.004333694474539545
record,0.004311377245508982,4175,18,1.6459880239520959,0.004330045706038008
science,0.004310344827586207,232,1,1.9353448275862069,0.004329004329004329
hogg,0.004310344827586207,232,1,1.7887931034482758,0.004329004329004329
waste,0.004291845493562232,233,1,1.888412017167382,0.004310344827586207
preservation,0.004291845493562232,233,1,1.8798283261802575,0.004310344827586207
air,0.004291845493562232,233,1,1.944206008583691,0.004310344827586207
sector,0.00427715996578272,1169,5,1.384944396920445,0.00429553264604811
closure,0.004273504273504274,234,1,1.8034188034188035,0.004291845493562232
withdraw,0.004273504273504274,234,1,1.7393162393162394,0.004291845493562232
revise,0.004273504273504274,234,1,1.9145299145299146,0.004291845493562232
electrolysis,0.004273504273504274,234,1,1.8034188034188035,0.004291845493562232
morrison,0.004273504273504274,234,1,1.8632478632478633,0.004291845493562232
sanctions,0.004261363636363636,704,3,1.6377840909090908,0.0042796005706134095
chartered,0.00425531914893617,235,1,1.8808510638297873,0.004273504273504274
basra,0.00425531914893617,235,1,1.8170212765957447,0.004273504273504274
inspectors,0.00425531914893617,470,2,1.3361702127659574,0.004273504273504274
paris,0.004246284501061571,1413,6,1.4699221514508138,0.0042643923240938165
cases,0.004219409282700422,474,2,1.890295358649789,0.0042372881355932195
buttrose,0.004219409282700422,237,1,2.5738396624472575,0.0042372881355932195
gnp,0.004219409282700422,237,1,1.4219409282700421,0.0042372881355932195
also,0.004211459603236174,9023,38,1.5671062839410395,0.00422927100723428
cain,0.004210526315789474,475,2,1.7389473684210526,0.004228329809725159
patent,0.004201680672268907,238,1,1.7857142857142858,0.004219409282700422
leonard,0.004201680672268907,238,1,1.8487394957983194,0.004219409282700422
central,0.0041876046901172526,2388,10,1.5092127303182579,0.004205214465937763
winston,0.0041841004184100415,239,1,1.6610878661087867,0.004201680672268907
jones,0.0041841004184100415,239,1,1.4853556485355648,0.004201680672268907
attributable,0.0041841004184100415,239,1,1.8284518828451883,0.004201680672268907
rinehart,0.004166666666666667,240,1,1.6583333333333334,0.0041841004184100415
industry,0.004158669225847729,3126,13,1.7856685860524633,0.004176035978156119
holt,0.004149377593360996,241,1,1.6556016597510372,0.004166666666666667
statement,0.004146919431279621,3376,14,1.6445497630331753,0.004164187983343249
buying,0.004137931034482759,725,3,1.809655172413793,0.004155124653739612
iran,0.00411522633744856,486,2,2.117283950617284,0.004132231404958678
soft,0.00411522633744856,243,1,1.4362139917695473,0.004132231404958678
kim,0.00411522633744856,243,1,2.3004115226337447,0.004132231404958678
operations,0.004112808460634548,1702,7,1.5963572267920094,0.004129793510324484
shipping,0.004106776180698152,487,2,1.702258726899384,0.004123711340206186
share,0.004090909090909091,6600,27,1.7913636363636363,0.004107713372889093
equivalent,0.004081632653061225,245,1,1.7591836734693878,0.004098360655737705
mark,0.004081632653061225,735,3,1.5047619047619047,0.004098360655737705
meeting,0.004076086956521739,3680,15,1.6339673913043478,0.004092769440654843
strong,0.004071661237785016,1228,5,1.8208469055374592,0.004088307440719542
concentrate,0.0040650406504065045,246,1,1.2276422764227641,0.004081632653061225
rumour,0.0040650406504065045,246,1,1.670731707317073,0.004081632653061225
houston,0.004051863857374392,1234,5,1.706645056726094,0.0040683482506102524
stata,0.004048582995951417,247,1,1.825910931174089,0.0040650406504065045
became,0.004048582995951417,247,1,1.6599190283400809,0.0040650406504065045
preferred,0.004048582995951417,247,1,1.6923076923076923,0.0040650406504065045
includes,0.004037685060565276,1486,6,1.8627187079407805,0.004054054054054054
seasonal,0.004032258064516129,248,1,1.0524193548387097,0.004048582995951417
fairer,0.004016064257028112,249,1,1.7911646586345382,0.004032258064516129
oslo,0.004016064257028112,249,1,1.7710843373493976,0.004032258064516129
information,0.004005340453938585,749,3,1.8544726301735648,0.004021447721179626
mainichi,0.004,250,1,1.704,0.004016064257028113
subsidy,0.00398406374501992,251,1,1.7370517928286853,0.004
disclosure,0.00398406374501992,251,1,1.7808764940239044,0.004
b,0.003977272727272727,1760,7,1.7426136363636364,0.0039931545921277805
advance,0.003968253968253968,252,1,1.6904761904761905,0.00398406374501992
pushing,0.003968253968253968,252,1,1.8412698412698412,0.00398406374501992
shipments,0.003968253968253968,504,2,1.4742063492063493,0.00398406374501992
first,0.003957546321280806,5559,22,1.878755171793488,0.003973270724218891
demand,0.003957261574990107,2527,10,1.6379105658884052,0.003972983710766786
insider,0.003937007874015748,254,1,1.763779527559055,0.003952569169960474
publishing,0.003937007874015748,508,2,1.6043307086614174,0.003952569169960474
report,0.003930817610062893,3816,15,1.6436058700209644,0.003946329913180742
finland,0.00392156862745098,255,1,1.3176470588235294,0.003937007874015748
quality,0.0039164490861618795,766,3,1.6383812010443863,0.003931847968545216
trading,0.003913894324853229,2044,8,1.7079256360078279,0.003929273084479371
rights,0.003911342894393742,767,3,1.7627118644067796,0.003926701570680629
producers,0.003910614525139665,1790,7,1.5089385474860335,0.003925967470555244
frtr,0.00390625,256,1,1.72265625,0.00392156862745098
showed,0.00390625,512,2,1.45703125,0.00392156862745098
inspected,0.00390625,256,1,1.69921875,0.00392156862745098
neste,0.0038910505836575876,257,1,1.9883268482490273,0.00390625
spa,0.0038910505836575876,514,2,1.7295719844357977,0.00390625
oy,0.0038910505836575876,257,1,1.9883268482490273,0.00390625
behavior,0.003875968992248062,258,1,1.6705426356589148,0.0038910505836575876
risk,0.003875968992248062,258,1,1.7054263565891472,0.0038910505836575876
employment,0.0038461538461538464,260,1,1.6192307692307693,0.003861003861003861
pesos,0.0038314176245210726,783,3,1.7905491698595146,0.003846153846153846
solved,0.003816793893129771,262,1,1.6755725190839694,0.0038314176245210726
scheduled,0.0038095238095238095,525,2,1.3961904761904762,0.0038240917782026767
suits,0.0038022813688212928,263,1,1.5931558935361216,0.0038167938931297713
tax,0.003800675675675676,2368,9,1.9670608108108107,0.003815175922000848
unit,0.0037965072133637054,2634,10,1.5387243735763099,0.0038109756097560975
fsis,0.003795066413662239,527,2,1.6318785578747628,0.0038095238095238095
plants,0.0037936267071320183,1318,5,1.6320182094081943,0.003808073115003808
impact,0.003787878787878788,528,2,1.4583333333333333,0.0038022813688212928
inflows,0.003787878787878788,264,1,1.0833333333333333,0.0038022813688212928
supply,0.0037682524729156855,2123,8,1.551106924163919,0.003782505910165485
countries,0.0037488284910965324,2134,8,1.5093720712277414,0.003762935089369708
remarks,0.003745318352059925,267,1,1.850187265917603,0.0037593984962406017
equipment,0.0037267080745341614,805,3,1.6049689440993788,0.003740648379052369
whether,0.0037209302325581397,1075,4,1.3227906976744186,0.003734827264239029
dutch,0.0037174721189591076,538,2,1.3197026022304832,0.0037313432835820895
intervene,0.0037174721189591076,269,1,1.1226765799256506,0.0037313432835820895
burning,0.003703703703703704,270,1,1.5333333333333334,0.0037174721189591076
swhi,0.003703703703703704,270,1,1.3407407407407408,0.0037174721189591076
moisture,0.003703703703703704,270,1,1.1037037037037036,0.0037174721189591076
sejerstad,0.003663003663003663,273,1,1.619047619047619,0.003676470588235294
managers,0.003663003663003663,273,1,1.424908424908425,0.003676470588235294
bulk,0.003663003663003663,273,1,1.1428571428571428,0.003676470588235294
chicken,0.003663003663003663,273,1,1.5934065934065933,0.003676470588235294
crowns,0.0036496350364963502,274,1,2.2335766423357666,0.003663003663003663
eduardo,0.0036496350364963502,274,1,1.7335766423357664,0.003663003663003663
aegean,0.0036363636363636364,275,1,1.5709090909090908,0.0036496350364963502
edmonton,0.0036231884057971015,276,1,1.963768115942029,0.0036363636363636364
federal,0.003615702479338843,1936,7,1.6771694214876034,0.0036288232244686366
